1.300000e+00 0.000000e+00
1.299820e+00 -1.305638e-03
1.299639e+00 -2.611097e-03
1.299456e+00 -3.916376e-03
1.299272e+00 -5.221475e-03
1.299085e+00 -6.526392e-03
1.298897e+00 -7.831126e-03
1.298708e+00 -9.135676e-03
1.298516e+00 -1.044004e-02
1.298323e+00 -1.174422e-02
1.298129e+00 -1.304822e-02
1.297933e+00 -1.435203e-02
1.297735e+00 -1.565564e-02
1.297535e+00 -1.695907e-02
1.297334e+00 -1.826232e-02
1.297131e+00 -1.956536e-02
1.296926e+00 -2.086822e-02
1.296720e+00 -2.217089e-02
1.296512e+00 -2.347336e-02
1.296302e+00 -2.477564e-02
1.296091e+00 -2.607772e-02
1.295878e+00 -2.737961e-02
1.295663e+00 -2.868130e-02
1.295447e+00 -2.998279e-02
1.295229e+00 -3.128408e-02
1.295010e+00 -3.258518e-02
1.294788e+00 -3.388607e-02
1.294565e+00 -3.518676e-02
1.294341e+00 -3.648725e-02
1.294115e+00 -3.778754e-02
1.293887e+00 -3.908762e-02
1.293657e+00 -4.038750e-02
1.293426e+00 -4.168718e-02
1.293193e+00 -4.298664e-02
1.292959e+00 -4.428591e-02
1.292723e+00 -4.558496e-02
1.292485e+00 -4.688380e-02
1.292246e+00 -4.818244e-02
1.292005e+00 -4.948086e-02
1.291762e+00 -5.077908e-02
1.291518e+00 -5.207708e-02
1.291272e+00 -5.337486e-02
1.291024e+00 -5.467244e-02
1.290775e+00 -5.596980e-02
1.290524e+00 -5.726694e-02
1.290271e+00 -5.856387e-02
1.290017e+00 -5.986059e-02
1.289761e+00 -6.115708e-02
1.289503e+00 -6.245335e-02
1.289244e+00 -6.374941e-02
1.288983e+00 -6.504525e-02
1.288721e+00 -6.634086e-02
1.288457e+00 -6.763625e-02
1.288191e+00 -6.893142e-02
1.287923e+00 -7.022637e-02
1.287654e+00 -7.152109e-02
1.287384e+00 -7.281558e-02
1.287111e+00 -7.410985e-02
1.286837e+00 -7.540390e-02
1.286562e+00 -7.669771e-02
1.286285e+00 -7.799130e-02
1.286006e+00 -7.928466e-02
1.285725e+00 -8.057778e-02
1.285443e+00 -8.187068e-02
1.285159e+00 -8.316334e-02
1.284874e+00 -8.445577e-02
1.284586e+00 -8.574797e-02
1.284298e+00 -8.703993e-02
1.284007e+00 -8.833165e-02
1.283715e+00 -8.962314e-02
1.283422e+00 -9.091439e-02
1.283126e+00 -9.220541e-02
1.282829e+00 -9.349618e-02
1.282531e+00 -9.478671e-02
1.282230e+00 -9.607701e-02
1.281929e+00 -9.736706e-02
1.281625e+00 -9.865687e-02
1.281320e+00 -9.994643e-02
1.281013e+00 -1.012358e-01
1.280705e+00 -1.025248e-01
1.280395e+00 -1.038137e-01
1.280083e+00 -1.051022e-01
1.279770e+00 -1.063906e-01
1.279455e+00 -1.076787e-01
1.279138e+00 -1.089665e-01
1.278820e+00 -1.102541e-01
1.278500e+00 -1.115414e-01
1.278178e+00 -1.128285e-01
1.277855e+00 -1.141153e-01
1.277530e+00 -1.154019e-01
1.277204e+00 -1.166882e-01
1.276876e+00 -1.179742e-01
1.276546e+00 -1.192600e-01
1.276214e+00 -1.205456e-01
1.275881e+00 -1.218308e-01
1.275547e+00 -1.231158e-01
1.275210e+00 -1.244006e-01
1.274872e+00 -1.256851e-01
1.274533e+00 -1.269693e-01
1.274192e+00 -1.282533e-01
1.273849e+00 -1.295370e-01
1.273504e+00 -1.308204e-01
1.273158e+00 -1.321036e-01
1.272810e+00 -1.333864e-01
1.272461e+00 -1.346691e-01
1.272110e+00 -1.359514e-01
1.271757e+00 -1.372335e-01
1.271403e+00 -1.385153e-01
1.271047e+00 -1.397968e-01
1.270689e+00 -1.410780e-01
1.270330e+00 -1.423590e-01
1.269969e+00 -1.436397e-01
1.269606e+00 -1.449201e-01
1.269242e+00 -1.462002e-01
1.268876e+00 -1.474801e-01
1.268508e+00 -1.487597e-01
1.268139e+00 -1.500389e-01
1.267768e+00 -1.513179e-01
1.267396e+00 -1.525966e-01
1.267022e+00 -1.538750e-01
1.266646e+00 -1.551532e-01
1.266269e+00 -1.564310e-01
1.265890e+00 -1.577086e-01
1.265509e+00 -1.589858e-01
1.265127e+00 -1.602628e-01
1.264743e+00 -1.615394e-01
1.264357e+00 -1.628158e-01
1.263970e+00 -1.640919e-01
1.263581e+00 -1.653676e-01
1.263190e+00 -1.666431e-01
1.262798e+00 -1.679183e-01
1.262404e+00 -1.691931e-01
1.262008e+00 -1.704677e-01
1.261611e+00 -1.717419e-01
1.261212e+00 -1.730159e-01
1.260812e+00 -1.742895e-01
1.260410e+00 -1.755628e-01
1.260006e+00 -1.768358e-01
1.259601e+00 -1.781085e-01
1.259193e+00 -1.793809e-01
1.258785e+00 -1.806530e-01
1.258374e+00 -1.819247e-01
1.257962e+00 -1.831962e-01
1.257548e+00 -1.844673e-01
1.257133e+00 -1.857380e-01
1.256716e+00 -1.870085e-01
1.256297e+00 -1.882786e-01
1.255877e+00 -1.895485e-01
1.255455e+00 -1.908179e-01
1.255031e+00 -1.920871e-01
1.254606e+00 -1.933559e-01
1.254179e+00 -1.946244e-01
1.253750e+00 -1.958925e-01
1.253320e+00 -1.971604e-01
1.252888e+00 -1.984278e-01
1.252454e+00 -1.996950e-01
1.252019e+00 -2.009618e-01
1.251582e+00 -2.022282e-01
1.251144e+00 -2.034944e-01
1.250703e+00 -2.047601e-01
1.250261e+00 -2.060256e-01
1.249818e+00 -2.072906e-01
1.249372e+00 -2.085553e-01
1.248926e+00 -2.098197e-01
1.248477e+00 -2.110837e-01
1.248027e+00 -2.123474e-01
1.247575e+00 -2.136107e-01
1.247121e+00 -2.148736e-01
1.246666e+00 -2.161362e-01
1.246209e+00 -2.173984e-01
1.245750e+00 -2.186603e-01
1.245290e+00 -2.199218e-01
1.244828e+00 -2.211829e-01
1.244365e+00 -2.224437e-01
1.243899e+00 -2.237041e-01
1.243432e+00 -2.249641e-01
1.242964e+00 -2.262237e-01
1.242494e+00 -2.274830e-01
1.242022e+00 -2.287418e-01
1.241548e+00 -2.300003e-01
1.241073e+00 -2.312584e-01
1.240596e+00 -2.325162e-01
1.240117e+00 -2.337735e-01
1.239637e+00 -2.350305e-01
1.239155e+00 -2.362871e-01
1.238671e+00 -2.375432e-01
1.238186e+00 -2.387990e-01
1.237699e+00 -2.400544e-01
1.237210e+00 -2.413094e-01
1.236720e+00 -2.425640e-01
1.236228e+00 -2.438182e-01
1.235734e+00 -2.450720e-01
1.235239e+00 -2.463253e-01
1.234742e+00 -2.475783e-01
1.234243e+00 -2.488309e-01
1.233742e+00 -2.500830e-01
1.233240e+00 -2.513348e-01
1.232737e+00 -2.525861e-01
1.232231e+00 -2.538370e-01
1.231724e+00 -2.550875e-01
1.231215e+00 -2.563376e-01
1.230705e+00 -2.575872e-01
1.230192e+00 -2.588364e-01
1.229679e+00 -2.600852e-01
1.229163e+00 -2.613336e-01
1.228646e+00 -2.625815e-01
